Date,Price,Open,High,Low,Amount,Return
2013/3/5,40.3,36.2,40.7,36.2,85.43,0.11560000 
2013/3/6,41,40.3,49.1,40.1,126.45,0.01710000 
2013/3/7,42,41,45.5,33.3,157.32,0.02390000 
2013/3/8,44.2,42,44.5,41,47.1,0.05190000 
2013/3/9,46.8,44.2,47,43.4,44.48,0.06040000 
2013/3/10,46,46.8,48,45.5,36.36,-0.01810000 
2013/3/11,48.4,46,48.5,45.5,41.39,0.05220000 
2013/3/12,44.3,48.4,48.4,36.7,183.41,-0.08490000 
2013/3/13,46.9,44.3,47.3,43.8,49.52,0.05940000 
2013/3/14,47.2,46.9,48,46,37.04,0.00530000 
2013/3/15,47,47.2,47.5,46.4,20.29,-0.00470000 
2013/3/16,47,47,47.4,46.3,16.32,0.00000000 
2013/3/17,47.4,47,47.7,46.8,13.94,0.00850000 
2013/3/18,51.6,47.4,52.9,47.1,65.31,0.08860000 
2013/3/19,59.1,51.6,62,50,111.7,0.14610000 
2013/3/20,64.5,59.1,66,57.7,93.14,0.09050000 
2013/3/21,70.8,64.5,74.9,63.1,94.31,0.09860000 
2013/3/22,69.9,70.8,73.8,65,73.2,-0.01380000 
2013/3/23,64.3,69.9,70.5,52.3,150.46,-0.07900000 
2013/3/24,71.5,64.3,72.5,62.7,42.02,0.11110000 
2013/3/25,73.6,71.5,78,69.5,79.74,0.02940000 
2013/3/26,78.5,73.6,79.7,73.1,56.67,0.06660000 
2013/3/27,88.9,78.5,89.5,78.4,72.23,0.13270000 
2013/3/28,86.2,88.9,95.7,75,140.26,-0.03080000 
2013/3/29,90.5,86.2,93.1,83,83.18,0.05010000 
2013/3/30,92.2,90.5,95,87,37.29,0.01870000 
2013/3/31,93,92.2,93.8,91,21.13,0.00910000 
2013/4/1,104,93,106,92.2,90.56,0.11790000 
2013/4/2,118,104,118.4,99,81.29,0.13440000 
2013/4/3,135,118,147,110,152.71,0.14430000 
2013/4/4,132.1,135,142.1,116.4,88.36,-0.02130000 
2013/4/5,142.3,132.1,144.9,130.2,68.59,0.07720000 
2013/4/6,142.6,142.3,143.9,139.5,18.29,0.00220000 
2013/4/7,162.3,142.6,164.9,142.6,60.96,0.13790000 
2013/4/8,187.5,162.3,194.9,162.6,114.25,0.15530000 
2013/4/9,230,187.5,240.1,186.5,105.84,0.22670000 
2013/4/10,165,230,266,105,190.18,-0.28260000 
2013/4/11,124.9,165,188.7,110.2,118.75,-0.24300000 
2013/4/12,117,124.9,140,54.3,556.47,-0.06330000 
2013/4/13,93,117,130,85.5,238.35,-0.20510000 
2013/4/14,90,93,110,84.4,166.28,-0.03230000 
2013/4/15,82.4,90,102,71.5,236.67,-0.08460000 
2013/4/16,68.4,82.4,84.5,50,572.35,-0.17030000 
2013/4/17,93.1,68.4,98.8,63.3,327.63,0.36150000 
2013/4/18,109,93.1,113,86,172.98,0.17130000 
2013/4/19,118.5,109,136.4,105.5,257.17,0.08690000 
2013/4/20,126.6,118.5,132,115,74.36,0.06870000 
2013/4/21,119.2,126.6,130.5,110,99.13,-0.05860000 
2013/4/22,127.4,119.2,127.4,118.5,59.15,0.06880000 
2013/4/23,143.5,127.4,144,125,116.15,0.12620000 
2013/4/24,154.2,143.5,166.4,141,225.9,0.07470000 
2013/4/25,141.7,154.2,162,120.1,187.65,-0.08100000 
2013/4/26,136.9,141.7,145,121.4,129.01,-0.03390000 
2013/4/27,128,136.9,139.9,122.7,59.88,-0.06500000 
2013/4/28,134.4,128,136.7,127.5,27.52,0.05030000 
2013/4/29,144,134.4,149.1,133,70.21,0.07110000 
2013/4/30,139.2,144,146.9,134,65.23,-0.03310000 
2013/5/1,116.4,139.2,140.1,104,180.01,-0.16410000 
2013/5/2,106.3,116.4,126.9,91.1,234.17,-0.08700000 
2013/5/3,98.1,106.3,109,79,246.48,-0.07670000 
2013/5/4,112.9,98.1,116.3,92,132.62,0.15090000 
2013/5/5,116,112.9,118.8,107,84.21,0.02730000 
2013/5/6,112.3,116,124.9,106,150.07,-0.03220000 
2013/5/7,109.6,112.3,114,97.5,139.67,-0.02360000 
2013/5/8,113.2,109.6,116.8,109.5,61.72,0.03280000 
2013/5/9,112.8,113.2,113.7,108.8,26.95,-0.00350000 
2013/5/10,117.7,112.8,122.5,111.5,77.48,0.04340000 
2013/5/11,115.6,117.7,118.7,113,28.04,-0.01750000 
2013/5/12,114.8,115.6,117.5,112.4,20.6,-0.00710000 
2013/5/13,118,114.8,118.9,114.5,26.18,0.02750000 
2013/5/14,111.4,118,119.8,109.4,87.78,-0.05580000 
2013/5/15,114.2,111.4,116.4,103,117.97,0.02530000 
2013/5/16,118.2,114.2,119,112.1,45.23,0.03490000 
2013/5/17,123.5,118.2,125.6,116.6,79.12,0.04480000 
2013/5/18,123.2,123.5,125.3,122.3,22.65,-0.00230000 
2013/5/19,122.5,123.2,124.5,119.5,20.57,-0.00580000 
2013/5/20,122,122.5,123.7,120.1,17.32,-0.00390000 
2013/5/21,122.9,122,123.1,121.1,13.39,0.00710000 
2013/5/22,123.8,122.9,124.5,122,18.31,0.00740000 
2013/5/23,126.3,123.8,126.9,123,22.12,0.02020000 
2013/5/24,133.1,126.3,134,125.4,48.77,0.05380000 
2013/5/25,132,133.1,133.5,128.2,16.84,-0.00830000 
2013/5/26,133.5,132,136,130.6,23.36,0.01140000 
2013/5/27,129.8,133.5,135.5,124,46.83,-0.02790000 
2013/5/28,129,129.8,130.6,125.4,22.8,-0.00590000 
2013/5/29,132.3,129,132.7,127.6,19.25,0.02520000 
2013/5/30,128.8,132.3,132.4,126.5,24.7,-0.02610000 
2013/5/31,128.8,128.8,130,126.3,16.58,0.00000000 
2013/6/1,129.3,128.8,129.8,127.1,6.36,0.00370000 
2013/6/2,122.5,129.3,130.1,115,101.14,-0.05260000 
2013/6/3,120.7,122.5,122.8,115.1,28.9,-0.01440000 
2013/6/4,121.4,120.7,124,118.8,21.95,0.00550000 
2013/6/5,121.9,121.4,123.5,119.5,16.64,0.00410000 
2013/6/6,119,121.9,123.3,117,22.1,-0.02400000 
2013/6/7,111,119,119.1,106.2,65.77,-0.06700000 
2013/6/8,107.9,111,113.2,107,17.22,-0.02800000 
2013/6/9,100.4,107.9,109,88,149.43,-0.06910000 
2013/6/10,106.3,100.4,110.6,95,64.32,0.05880000 
2013/6/11,109,106.3,109.6,103.2,16.13,0.02490000 
2013/6/12,108.8,109,112.3,106,17.7,-0.00200000 
2013/6/13,103.9,108.8,110.3,100.3,30.44,-0.04440000 
2013/6/14,100,103.9,104.7,97.1,36.05,-0.03800000 
2013/6/15,99.8,100,103.7,97.5,22.53,-0.00200000 
2013/6/16,99.9,99.8,101.8,98.9,8.66,0.00100000 
2013/6/17,101.9,99.9,102.4,98.9,15.19,0.02050000 
2013/6/18,107.3,101.9,113.3,101,60.61,0.05300000 
2013/6/19,108.3,107.3,111,104.7,17.57,0.00840000 
2013/6/20,111.3,108.3,114.5,107.1,43.09,0.02810000 
2013/6/21,109.5,111.3,115,107.6,38.08,-0.01610000 
2013/6/22,108.2,109.5,110,107.5,7.28,-0.01190000 
2013/6/23,107.9,108.2,109,106.2,11.05,-0.00280000 
2013/6/24,102.1,107.9,108.3,100.8,28.9,-0.05380000 
2013/6/25,103.3,102.1,110,100,93.71,0.01210000 
2013/6/26,104,103.3,105.5,101.8,13.23,0.00650000 
2013/6/27,101.7,104,104,100.1,14.73,-0.02170000 
2013/6/28,94.7,101.7,101.8,92.3,47.77,-0.06960000 
2013/6/29,95,94.7,100.4,93,25.54,0.00360000 
2013/6/30,97.5,95,98.1,93.8,8.58,0.02640000 
2013/7/1,88.1,97.5,98.2,86,53.17,-0.09700000 
2013/7/2,90.4,88.1,92.6,87.5,27.77,0.02680000 
2013/7/3,78.9,90.4,91.2,76,73.62,-0.12740000 
2013/7/4,80,78.9,84.3,72,63.55,0.01460000 
2013/7/5,68.5,80,80.6,65.4,91.06,-0.14420000 
2013/7/6,69.7,68.5,75,66.8,41.04,0.01690000 
2013/7/7,76.5,69.7,77,66.6,42.95,0.09820000 
2013/7/8,76,76.5,80,72.5,58.99,-0.00650000 
2013/7/9,76.7,76,78.3,72.5,32.52,0.00920000 
2013/7/10,88,76.7,89.8,75.5,60.07,0.14730000 
2013/7/11,89,88,90.7,85,35.57,0.01110000 
2013/7/12,94,89,104.2,88,101.55,0.05630000 
2013/7/13,98.3,94,98.3,87.8,34.46,0.04610000 
2013/7/14,94.4,98.3,99,92.9,12.34,-0.03970000 
2013/7/15,98.9,94.4,101.9,93.1,34.51,0.04730000 
2013/7/16,97.1,98.9,100.7,96,16.53,-0.01810000 
2013/7/17,98.5,97.1,100,96.2,17.27,0.01440000 
2013/7/18,90.1,98.5,98.8,86.2,59.5,-0.08560000 
2013/7/19,92,90.1,95.2,87.6,27.68,0.02140000 
2013/7/20,89.8,92,93.1,89.3,9.43,-0.02370000 
2013/7/21,92,89.8,92,88,8.77,0.02430000 
2013/7/22,91.6,92,92,89.8,9.1,-0.00430000 
2013/7/23,95.6,91.6,97.1,91.6,24.61,0.04320000 
2013/7/24,95.1,95.6,96,92.3,14.6,-0.00490000 
2013/7/25,96.9,95.1,97.5,93.6,22.51,0.01960000 
2013/7/26,96,96.9,97.5,96,11.15,-0.00960000 
2013/7/27,94.4,96,97,93,15.12,-0.01690000 
2013/7/28,98.8,94.4,100.6,94,42.23,0.04640000 
2013/7/29,101.5,98.8,102.8,98.4,24.74,0.02730000 
2013/7/30,108,101.5,108,100.5,27.85,0.06390000 
2013/7/31,106.2,108,111.7,103.6,45.5,-0.01620000 
2013/8/1,104,106.2,108,103,15.02,-0.02080000 
2013/8/2,104.5,104,108,101.2,27.5,0.00480000 
2013/8/3,104.9,104.5,105.9,102,8.9,0.00430000 
2013/8/4,105.1,104.9,106,103.5,6.38,0.00160000 
2013/8/5,106.7,105.1,107.8,105,15.44,0.01520000 
2013/8/6,106.6,106.7,107.5,105.1,13.41,-0.00150000 
2013/8/7,106,106.6,107,105.2,7.72,-0.00530000 
2013/8/8,103.1,106,106.7,101,24.02,-0.02770000 
2013/8/9,102.8,103.1,105.8,101.9,12.04,-0.00240000 
2013/8/10,103,102.8,103.9,102.4,4,0.00190000 
2013/8/11,105,103,105.2,102.7,8.17,0.01940000 
2013/8/12,106.8,105,108.1,103.5,20.08,0.01720000 
2013/8/13,109.6,106.8,109.6,104.5,18.75,0.02610000 
2013/8/14,112.6,109.6,115,108,50.57,0.02700000 
2013/8/15,110,112.6,113.3,108.8,15.86,-0.02280000 
2013/8/16,109,110,112.3,108.2,13.54,-0.00910000 
2013/8/17,112.8,109,114,108.2,12.78,0.03450000 
2013/8/18,113.4,112.8,114.7,112,9.62,0.00560000 
2013/8/19,118.5,113.4,123.8,111.8,53.07,0.04520000 
2013/8/20,121.2,118.5,123,116.8,24.29,0.02280000 
2013/8/21,123.3,121.2,125,119.7,30.64,0.01730000 
2013/8/22,122,123.3,124.5,120.5,13.96,-0.01050000 
2013/8/23,118.5,122,122,118.4,19.47,-0.02860000 
2013/8/24,119.6,118.5,121.4,118,8.96,0.00920000 
2013/8/25,122.1,119.6,123,119.1,7.44,0.02100000 
2013/8/26,120.1,122.1,123,119.9,11.44,-0.01670000 
2013/8/27,131.3,120.1,133,120,53.85,0.09340000 
2013/8/28,128.8,131.3,131.7,128,12.56,-0.01930000 
2013/8/29,129.3,128.8,131.2,128.2,8.22,0.00420000 
2013/8/30,138,129.3,142.8,128.6,46.07,0.06750000 
2013/8/31,141,138,148.7,135.9,31.15,0.02150000 
2013/9/1,146,141,147.3,141,14.1,0.03550000 
2013/9/2,144,146,148.5,142.1,10.65,-0.01380000 
2013/9/3,144,144,148.9,142.2,17,0.00000000 
2013/9/4,132.5,144,145.8,130.1,28.75,-0.07980000 
2013/9/5,130.2,132.5,138,127.2,27.03,-0.01740000 
2013/9/6,121.9,130.2,134,121.9,19.17,-0.06370000 
2013/9/7,129,121.9,131,121.3,14.19,0.05820000 
2013/9/8,126.3,129,129.9,124.1,7.35,-0.02070000 
2013/9/9,133.1,126.3,137.5,124,29.69,0.05370000 
2013/9/10,132.6,133.1,136,131.4,8.88,-0.00360000 
2013/9/11,142.1,132.6,145.9,127.5,41.56,0.07150000 
2013/9/12,139.4,142.1,145.5,137.5,20.53,-0.01940000 
2013/9/13,140.7,139.4,145.6,137.8,20.12,0.00940000 
2013/9/14,136.7,140.7,142,136.5,8.9,-0.02810000 
2013/9/15,138.3,136.7,141,135,6.44,0.01160000 
2013/9/16,139.4,138.3,142.2,137.9,10.61,0.00810000 
2013/9/17,139.1,139.4,141.4,138,9.64,-0.00190000 
2013/9/18,140.4,139.1,142,139,9.49,0.00910000 
2013/9/19,135.1,140.4,141.2,131.1,21.02,-0.03820000 
2013/9/20,133.8,135.1,137.3,131,11.05,-0.00920000 
2013/9/21,134.4,133.8,136,132,5.09,0.00430000 
2013/9/22,134,134.4,135,131,5.89,-0.00280000 
2013/9/23,133.4,134,135,132,6,-0.00450000 
2013/9/24,134.8,133.4,136.6,132.5,8.58,0.01030000 
2013/9/25,135,134.8,138,134.7,9.52,0.00160000 
2013/9/26,137.1,135,139,134.7,6.54,0.01560000 
2013/9/27,138.9,137.1,142.7,134.8,27.14,0.01330000 
2013/9/28,142.5,138.9,143,138,13.66,0.02570000 
2013/9/29,143.9,142.5,145.8,141.4,18.1,0.00970000 
2013/9/30,141.9,143.9,145.8,138.1,14.63,-0.01380000 
2013/10/1,140.3,141.9,144.4,139.4,9.57,-0.01130000 
2013/10/2,123,140.3,141.9,109.7,111.32,-0.12330000 
2013/10/3,131,123,132,120.1,35.27,0.06500000 
2013/10/4,136.8,131,139.8,128.5,18.51,0.04450000 
2013/10/5,136.7,136.8,138,135.3,5,-0.00090000 
2013/10/6,137.8,136.7,138,134.1,4.89,0.00800000 
2013/10/7,135.8,137.8,139,135.1,7.36,-0.01450000 
2013/10/8,136.5,135.8,137.8,135.6,5.23,0.00510000 
2013/10/9,139.5,136.5,142.1,135.8,17.49,0.02210000 
2013/10/10,140.4,139.5,141.7,138.5,11.08,0.00650000 
2013/10/11,140.1,140.4,141.9,138.9,7.25,-0.00220000 
2013/10/12,142.9,140.1,143.1,139.4,11.02,0.01990000 
2013/10/13,147.5,142.9,147.6,141.5,16.17,0.03250000 
2013/10/14,151.4,147.5,153.7,146,29.99,0.02600000 
2013/10/15,158.1,151.4,158.1,150.6,15.73,0.04440000 
2013/10/16,152.8,158.1,163,144.2,42.78,-0.03330000 
2013/10/17,157.6,152.8,159.9,150.8,15.88,0.03120000 
2013/10/18,168.3,157.6,168.3,156.5,25.89,0.06780000 
2013/10/19,183.1,168.3,195.8,167.1,55.28,0.08840000 
2013/10/20,186.1,183.1,186.1,177.2,11.42,0.01610000 
2013/10/21,192.8,186.1,197.4,183.2,24.1,0.03590000 
2013/10/22,203,192.8,205.5,192.8,33.87,0.05300000 
2013/10/23,228,203,228,200.7,39.9,0.12310000 
2013/10/24,207,228,233.4,175.3,96.75,-0.09210000 
2013/10/25,197.9,207,209,176.6,36.75,-0.04400000 
2013/10/26,188.6,197.9,198.4,187,12.09,-0.04710000 
2013/10/27,206.9,188.6,207.8,188.9,13.16,0.09730000 
2013/10/28,206.9,206.9,209.8,200.4,11.07,0.00000000 
2013/10/29,216,206.9,216.5,204.2,10.02,0.04400000 
2013/10/30,208,216,216.5,204,13.47,-0.03700000 
2013/10/31,211.2,208,215,205.4,5.29,0.01520000 
2013/11/1,213.4,211.2,214.9,209.7,5.88,0.01070000 
2013/11/2,211.7,213.4,214.9,211,4.88,-0.00820000 
2013/11/3,224,211.7,226.9,212.1,12.27,0.05820000 
2013/11/4,238.2,224,239,221.9,18.06,0.06320000 
2013/11/5,251.3,238.2,258.9,229,45.1,0.05520000 
2013/11/6,264.1,251.3,272.5,251.4,38.82,0.05090000 
2013/11/7,309.6,264.1,324.2,263.6,86.13,0.17250000 
2013/11/8,355,309.6,358,308,44.63,0.14650000 
2013/11/9,367.8,355,395,340,49.91,0.03600000 
2013/11/10,336.3,367.8,372.5,290,74.25,-0.08560000 
2013/11/11,363,336.3,376,321.4,18,0.07930000 
2013/11/12,380,363,391.8,359,22.03,0.04700000 
2013/11/13,434.9,380,445,372.2,36.02,0.14420000 
2013/11/14,433.4,434.9,447.5,402.5,31.41,-0.00330000 
2013/11/15,433.9,433.4,457.9,413,28.13,0.00120000 
2013/11/16,462,433.9,476.9,428,19.14,0.06460000 
2013/11/17,528.3,462,536.8,457,26.72,0.14360000 
2013/11/18,785.4,528.3,787.9,522,72.07,0.48670000 
2013/11/19,645.7,785.4,900.9,502.6,99.1,-0.17790000 
2013/11/20,638,645.7,650,453.3,91.59,-0.01200000 
2013/11/21,764.9,638,784.3,595.2,38.73,0.19900000 
2013/11/22,802,764.9,822,682.3,30.15,0.04850000 
2013/11/23,832.5,802,890,799.5,21.31,0.03800000 
2013/11/24,795,832.5,855,745.2,25.95,-0.04500000 
2013/11/25,830,795,850,759,26.38,0.04400000 
2013/11/26,970,830,975,825.1,31.61,0.16860000 
2013/11/27,"1,079.90",970,"1,094.80",914.3,37.86,0.11330000 
2013/11/28,"1,101.40","1,079.90","1,224.50","1,032.10",37.4,0.01990000 
2013/11/29,"1,206.90","1,101.40","1,241.90","1,050.00",38.71,0.09580000 
2013/11/30,"1,205.70","1,206.90","1,232.90","1,150.20",15.1,-0.00110000 
2013/12/1,"1,004.40","1,205.70","1,216.80",840.3,79.92,-0.16690000 
2013/12/2,"1,096.60","1,004.40","1,117.70",975,37.05,0.09180000 
2013/12/3,"1,154.90","1,096.60","1,185.60","1,064.90",19.34,0.05320000 
2013/12/4,"1,237.60","1,154.90","1,239.70","1,131.30",16.3,0.07160000 
2013/12/5,"1,106.30","1,237.60","1,239.90",870,58.44,-0.10600000 
2013/12/6,845,"1,106.30","1,118.90",800.1,53.52,-0.23620000 
2013/12/7,697,845,896,576,97.66,-0.17510000 
2013/12/8,804,697,829,653,31.21,0.15340000 
2013/12/9,919,804,980,787.7,27.63,0.14300000 
2013/12/10,"1,033.70",919,"1,067.70",912,22.1,0.12490000 
2013/12/11,919.9,"1,033.70","1,056.80",856.1,24.36,-0.11010000 
2013/12/12,900,919.9,941,839.5,9.91,-0.02170000 
2013/12/13,936.8,900,989.9,882.1,17.37,0.04090000 
2013/12/14,908.9,936.8,947.9,875.1,11.59,-0.02970000 
2013/12/15,919.9,908.9,927.9,838,15.17,0.01200000 
2013/12/16,759.9,919.9,924.9,714,41.33,-0.17390000 
2013/12/17,715,759.9,780,678.9,31.71,-0.05920000 
2013/12/18,541,715,717,454.9,110.5,-0.24340000 
2013/12/19,732,541,746,522.4,45.76,0.35300000 
2013/12/20,650,732,774.4,621.3,34.77,-0.11200000 
2013/12/21,640.5,650,690,610,14.73,-0.01460000 
2013/12/22,639.5,640.5,699.9,615,11.63,-0.00150000 
2013/12/23,713.2,639.5,724.9,631,15.07,0.11530000 
2013/12/24,702.8,713.2,729.9,666,10.95,-0.01470000 
2013/12/25,707.3,702.8,710,673.9,5.34,0.00640000 
2013/12/26,802,707.3,829.6,707.2,23.53,0.13390000 
2013/12/27,803,802,836.8,767.9,13.89,0.00130000 
2013/12/28,762,803,806,715.6,13.34,-0.05110000 
2013/12/29,785,762,804,735,7.04,0.03010000 
2013/12/30,804.8,785,818.8,781,10.48,0.02530000 
2013/12/31,805.9,804.8,813.9,777,9.17,0.00140000 
2014/1/1,815.9,805.9,829.9,771,10.76,0.01240000 
2014/1/2,856.9,815.9,886.2,810.5,12.81,0.05020000 
2014/1/3,884.3,856.9,888.2,839.4,9.71,0.03190000 
2014/1/4,924.7,884.3,932.2,848.3,14.24,0.04570000 
2014/1/5,"1,014.70",924.7,"1,029.90",911.4,21.37,0.09740000 
2014/1/6,"1,012.70","1,014.70","1,093.40",964.7,23.08,-0.00210000 
2014/1/7,879.9,"1,012.70","1,044.00",879.8,22.67,-0.13110000 
2014/1/8,938.8,879.9,966.9,858.9,14.1,0.06700000 
2014/1/9,937,938.8,964.6,866.5,14.42,-0.00200000 
2014/1/10,957.8,937,964.8,905.9,6.35,0.02220000 
2014/1/11,"1,005.30",957.8,"1,010.80",935,11.18,0.04970000 
2014/1/12,939.8,"1,005.30","1,022.70",922.1,9.93,-0.06520000 
2014/1/13,922.9,939.8,949.2,879.9,10.13,-0.01800000 
2014/1/14,919.3,922.9,942.5,904.2,4.31,-0.00390000 
2014/1/15,941.2,919.3,973.1,915.1,6.83,0.02390000 
2014/1/16,913.5,941.2,955.5,910.5,5.1,-0.02950000 
2014/1/17,894.2,913.5,929.8,867.2,10.31,-0.02120000 
2014/1/18,905.7,894.2,924.7,884.7,6.04,0.01290000 
2014/1/19,954.8,905.7,958.1,901.9,7.57,0.05420000 
2014/1/20,956,954.8,980.5,926,10.41,0.00120000 
2014/1/21,962.2,956,974.3,943.2,6.59,0.00650000 
2014/1/22,951,962.2,973.9,935,4.78,-0.01170000 
2014/1/23,944.2,951,958.1,936.3,1.97,-0.00710000 
2014/1/24,916.5,944.2,949.5,902.9,6.2,-0.02920000 
2014/1/25,961,916.5,978.4,915.9,8.18,0.04860000 
2014/1/26,"1,007.00",961,"1,038.10",950.7,13.07,0.04780000 
2014/1/27,943.5,"1,007.00","1,021.50",937.2,8.33,-0.06300000 
2014/1/28,932.7,943.5,972.6,911.7,10.41,-0.01150000 
2014/1/29,925.7,932.7,950.6,918.9,5.68,-0.00750000 
2014/1/30,941.4,925.7,953.2,909.5,5.43,0.01700000 
2014/1/31,938.8,941.4,954.7,924.6,4.31,-0.00270000 
2014/2/1,940.4,938.8,969.2,927.8,4.37,0.00170000 
2014/2/2,953.3,940.4,959.4,934.4,1.58,0.01370000 
2014/2/3,931.7,953.3,959.6,931.7,2.79,-0.02270000 
2014/2/4,926.6,931.7,949.1,900.8,4.61,-0.00540000 
2014/2/5,904.5,926.6,939.8,890,7.56,-0.02390000 
2014/2/6,828.9,904.5,908.8,800.9,18.6,-0.08360000 
2014/2/7,695.7,828.9,833.1,651.7,49.91,-0.16070000 
2014/2/8,648.8,695.7,719.3,632.1,22.88,-0.06740000 
2014/2/9,659.6,648.8,694.1,622.5,19.89,0.01660000 
2014/2/10,582.6,659.6,700,500,40.13,-0.11670000 
2014/2/11,579,582.6,609.7,550.2,16.73,-0.00630000 
2014/2/12,531.1,579,585.1,511.9,21.3,-0.08260000 
2014/2/13,451.4,531.1,549.2,451.3,28.94,-0.15000000 
2014/2/14,427.7,451.4,500,302.2,65.82,-0.05260000 
2014/2/15,371.1,427.7,447.9,310.1,50.62,-0.13240000 
2014/2/16,299.8,371.1,540,220.4,86.18,-0.19210000 
2014/2/17,272.3,299.8,411.2,263.4,51.44,-0.09180000 
2014/2/18,294,272.3,370.1,248.3,48.88,0.07960000 
2014/2/19,261.5,294,308.6,257.2,31.5,-0.11030000 
2014/2/20,111.9,261.5,271.6,109.2,102.18,-0.57210000 
2014/2/21,111.6,111.9,160.1,91.7,82.59,-0.00320000 
2014/2/22,255.6,111.6,290.6,96.7,72.17,1.29110000 
2014/2/23,310.2,255.6,349.1,220.3,38.55,0.21350000 
2014/2/24,174,310.2,316.9,131.9,95.12,-0.43900000 
2014/2/25,135.8,174,174.6,102.3,30.43,-0.21970000 
2014/2/26,593.1,135.8,650,522.8,0.6,3.36840000 
2014/2/27,596.5,593.1,629.9,580.5,0.5,0.00560000 
2014/2/28,573.9,596.5,599,570,0.51,-0.03780000 
2014/3/1,557.4,573.9,564.1,262.8,0.4,-0.02880000 
2014/3/2,544.6,557.4,562.9,541.5,0.83,-0.02300000 
2014/3/3,662.2,544.6,695.4,545.4,1.26,0.21600000 
2014/3/4,661.8,662.2,686.2,645.2,1.37,-0.00050000 
2014/3/5,658.3,661.8,666,636.8,1.26,-0.00540000 
2014/3/6,648.3,658.3,661.8,636.2,2.07,-0.01530000 
2014/3/7,616.7,648.3,655.2,600.3,2.34,-0.04860000 
2014/3/8,609.2,616.7,625.7,588.6,2.17,-0.01220000 
2014/3/9,627,609.2,637.6,598.5,1.95,0.02930000 
2014/3/10,613,627,633.7,594.7,2.63,-0.02250000 
2014/3/11,608.7,613,619.7,599.9,2.43,-0.00700000 
2014/3/12,619.4,608.7,640.8,608.2,3.2,0.01760000 
2014/3/13,625,619.4,636.1,616.1,3.41,0.00910000 
2014/3/14,614,625,631.2,610.6,4,-0.01760000 
2014/3/15,624,614,628.8,609.2,3.46,0.01630000 
2014/3/16,619.1,624,627.3,613.2,3.3,-0.00780000 
2014/3/17,606.4,619.1,622.5,602.7,3.58,-0.02060000 
2014/3/18,598.9,606.4,611.7,585.7,3.65,-0.01230000 
2014/3/19,595,598.9,607.1,590.1,3.58,-0.00660000 
2014/3/20,566,595,598.4,560.3,4.24,-0.04870000 
2014/3/21,549.6,566,587.4,540.2,3.82,-0.02900000 
2014/3/22,564.3,549.6,570,537.2,3.77,0.02680000 
2014/3/23,551.2,564.3,564.3,538.6,4.13,-0.02340000 
2014/3/24,567.6,551.2,572.5,531.3,3.67,0.02980000 
2014/3/25,562.9,567.6,569.7,550.4,3.87,-0.00820000 
2014/3/26,562.5,562.9,575.4,546.3,3.71,-0.00080000 
2014/3/27,460.5,562.5,567.8,460.5,3.78,-0.18130000 
2014/3/28,482.6,460.5,515,453.8,4.11,0.04810000 
2014/3/29,477.1,482.6,494.3,473.8,4.29,-0.01140000 
2014/3/30,446.9,477.1,479,424,3.86,-0.06330000 
2014/3/31,444.7,446.9,473.4,422.5,4.15,-0.00510000 
2014/4/1,463.5,444.7,487.4,438,3.97,0.04230000 
2014/4/2,424.4,463.5,480.3,409.3,4.38,-0.08430000 
2014/4/3,436.3,424.4,448.7,386.7,4.02,0.02810000 
2014/4/4,444.4,436.3,456.5,415.5,2.57,0.01850000 
2014/4/5,456.6,444.4,461.2,439.4,1.16,0.02760000 
2014/4/6,455.7,456.6,472.4,446.3,3.59,-0.00210000 
2014/4/7,462.4,455.7,485.1,448,3.95,0.01470000 
2014/4/8,466.6,462.4,480.7,457.6,3.91,0.00900000 
2014/4/9,457.3,466.6,479.7,451.1,3.88,-0.01980000 
2014/4/10,384.6,457.3,463.5,384.6,3.65,-0.15900000 
2014/4/11,435.1,384.6,450.4,355.7,5.16,0.13130000 
2014/4/12,437.6,435.1,469.8,428,5.19,0.00580000 
2014/4/13,427.6,437.6,454.1,409.9,4.97,-0.02300000 
2014/4/14,478.4,427.6,497.8,420.1,7.62,0.11880000 
2014/4/15,526.4,478.4,526.6,466.4,8,0.10040000 
2014/4/16,537,526.4,549,496.1,8.06,0.02000000 
2014/4/17,502,537,537,486.9,8,-0.06510000 
2014/4/18,485.5,502,512.2,472,8.36,-0.03280000 
2014/4/19,506,485.5,516.9,473.2,8.38,0.04220000 
2014/4/20,498.5,506,522.2,488.7,7.69,-0.01480000 
2014/4/21,495.2,498.5,524.7,490.7,7.35,-0.00670000 
2014/4/22,487.9,495.2,520.5,483.4,5.68,-0.01460000 
2014/4/23,487.3,487.9,510,482.3,4.74,-0.00130000 
2014/4/24,500.3,487.3,507.3,477.2,4.23,0.02670000 
2014/4/25,464.5,500.3,502.5,438.3,6.45,-0.07160000 
2014/4/26,457.9,464.5,468.7,448.6,6.89,-0.01430000 
2014/4/27,443.2,457.9,461.4,437.4,6.96,-0.03210000 
2014/4/28,441.9,443.2,451.1,420.8,4.54,-0.00280000 
2014/4/29,446.1,441.9,453.8,430.7,3.72,0.00950000 
2014/4/30,445.6,446.1,452.6,430.9,4.08,-0.00110000 
2014/5/1,460.1,445.6,464.5,444.5,4.2,0.03250000 
2014/5/2,453.7,460.1,463.4,442,3.38,-0.01400000 
2014/5/3,438.6,453.7,454.2,429.1,2.58,-0.03310000 
2014/5/4,436,438.6,446.6,428.8,3.37,-0.00590000 
